source,target,r_max_vis_prob,r_max_vis_node,r_max_vis_prob_2,r_max_vis_node_2,r_average_vis_prob,r_median_vis_prob,r_stdev_vis_prob,r_max_vis_prob_rev,r_max_vis_node_rev,r_max_vis_prob_2_rev,r_max_vis_node_2_rev,r_average_vis_prob_rev,r_median_vis_prob_rev,r_stdev_vis_prob_rev,nb_max_vis_prob,nb_max_vis_node,nb_max_vis_prob_2,nb_max_vis_node_2,nb_average_vis_prob,nb_median_vis_prob,nb_stdev_vis_prob,nb_max_vis_prob_rev,nb_max_vis_node_rev,nb_max_vis_prob_2_rev,nb_max_vis_node_2_rev,nb_average_vis_prob_rev,nb_median_vis_prob_rev,nb_stdev_vis_prob_rev,lrv_max_vis_prob,lrv_max_vis_node,lrv_max_vis_prob_2,lrv_max_vis_node_2,lrv_average_vis_prob,lrv_median_vis_prob,lrv_stdev_vis_prob,lrv_max_vis_prob_rev,lrv_max_vis_node_rev,lrv_max_vis_prob_2_rev,lrv_max_vis_node_2_rev,lrv_average_vis_prob_rev,lrv_median_vis_prob_rev,lrv_stdev_vis_prob_rev
ATH,LUX,1.0,SOF,1.0,THE,0.516,0.479,0.237,1.0,SOF,1.0,THE,0.462,0.424,0.266,1.0,SOF,1.0,THE,0.513,0.478,0.205,1.0,SOF,1.0,THE,0.471,0.422,0.217,1.0,SOF,1.0,THE,0.526,0.535,0.2,1.0,SOF,1.0,THE,0.49,0.47,0.217
ATH,TIR,1.0,SOF,1.0,THE,0.233,0.139,0.222,1.0,SOF,1.0,THE,0.155,0.056,0.229,1.0,SOF,1.0,THE,0.324,0.255,0.196,1.0,SOF,1.0,THE,0.236,0.148,0.211,1.0,SOF,1.0,THE,0.342,0.27,0.201,1.0,SOF,1.0,THE,0.303,0.24,0.203
ATH,POZ,1.0,SOF,1.0,THE,0.499,0.498,0.271,1.0,SOF,1.0,THE,0.444,0.404,0.284,1.0,SOF,1.0,THE,0.466,0.452,0.236,1.0,SOF,1.0,THE,0.423,0.386,0.263,1.0,SOF,1.0,THE,0.471,0.476,0.239,1.0,SOF,1.0,THE,0.458,0.445,0.253
ATH,THE,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0
ATH,COR,1.0,SOF,1.0,THE,0.566,0.589,0.223,1.0,SOF,1.0,THE,0.524,0.525,0.243,1.0,SOF,1.0,THE,0.537,0.514,0.205,1.0,SOF,1.0,THE,0.526,0.523,0.207,1.0,SOF,1.0,THE,0.543,0.563,0.203,1.0,SOF,1.0,THE,0.539,0.538,0.203
ATH,FRA,1.0,SOF,1.0,THE,0.384,0.284,0.27,1.0,SOF,1.0,THE,0.335,0.167,0.299,1.0,SOF,1.0,THE,0.383,0.281,0.235,1.0,SOF,1.0,THE,0.325,0.207,0.261,1.0,SOF,1.0,THE,0.398,0.311,0.228,1.0,SOF,1.0,THE,0.366,0.275,0.243
ATH,MAD,1.0,SOF,1.0,THE,0.477,0.432,0.25,1.0,SOF,1.0,THE,0.432,0.365,0.274,1.0,SOF,1.0,THE,0.47,0.424,0.219,1.0,SOF,1.0,THE,0.438,0.366,0.238,1.0,SOF,1.0,THE,0.473,0.412,0.222,1.0,SOF,1.0,THE,0.448,0.389,0.23
ATH,BUD,1.0,SOF,1.0,THE,0.264,0.177,0.225,1.0,SOF,1.0,THE,0.209,0.106,0.238,1.0,SOF,1.0,THE,0.269,0.193,0.209,1.0,SOF,1.0,THE,0.229,0.143,0.22,1.0,SOF,1.0,THE,0.283,0.215,0.203,1.0,SOF,1.0,THE,0.257,0.189,0.213
ATH,POD,1.0,ZAG,1.0,SOF,0.414,0.323,0.231,1.0,ZAG,1.0,SOF,0.393,0.305,0.237,1.0,ZAG,1.0,SOF,0.436,0.364,0.211,1.0,ZAG,1.0,SOF,0.45,0.368,0.208,1.0,ZAG,1.0,SOF,0.496,0.451,0.196,1.0,ZAG,1.0,SOF,0.48,0.429,0.201
ATH,SKO,1.0,SOF,1.0,THE,0.233,0.163,0.208,1.0,SOF,1.0,THE,0.186,0.109,0.213,1.0,SOF,1.0,THE,0.314,0.249,0.191,1.0,SOF,1.0,THE,0.254,0.18,0.198,1.0,SOF,1.0,THE,0.357,0.302,0.186,1.0,SOF,1.0,THE,0.289,0.228,0.199
ATH,OSL,1.0,SOF,1.0,THE,0.656,0.688,0.198,1.0,SOF,1.0,THE,0.63,0.679,0.223,1.0,SOF,1.0,THE,0.601,0.612,0.186,1.0,SOF,1.0,THE,0.589,0.607,0.191,1.0,SOF,1.0,THE,0.602,0.594,0.183,1.0,SOF,1.0,THE,0.589,0.596,0.194
ATH,KIE,1.0,SOF,1.0,POZ,0.639,0.663,0.199,1.0,SOF,1.0,POZ,0.597,0.625,0.224,1.0,SOF,1.0,POZ,0.615,0.612,0.186,1.0,SOF,1.0,POZ,0.599,0.587,0.194,1.0,SOF,1.0,POZ,0.622,0.612,0.185,1.0,SOF,1.0,POZ,0.635,0.637,0.18
ATH,NIC,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0
COR,PRA,0.894,PAR,0.71,FRA,0.286,0.221,0.188,0.881,PAR,0.749,FRA,0.257,0.181,0.205,0.815,PAR,0.667,FRA,0.31,0.27,0.159,0.776,PAR,0.691,FRA,0.274,0.208,0.178,0.852,PAR,0.627,FRA,0.334,0.286,0.161,0.812,PAR,0.719,FRA,0.32,0.254,0.176
COR,VIE,0.917,PAR,0.743,GEN,0.311,0.266,0.189,0.9,PAR,0.716,GEN,0.282,0.18,0.21,0.849,PAR,0.653,GEN,0.337,0.293,0.165,0.823,PAR,0.624,FRA,0.309,0.243,0.18,0.878,PAR,0.684,GEN,0.355,0.308,0.167,0.825,PAR,0.665,GEN,0.35,0.292,0.179
COR,HEL,0.857,AMS,0.833,PAR,0.402,0.318,0.209,0.866,PAR,0.861,AMS,0.423,0.329,0.209,0.789,AMS,0.775,PAR,0.398,0.359,0.167,0.822,AMS,0.754,PAR,0.397,0.36,0.174,0.853,PAR,0.763,AMS,0.444,0.446,0.163,0.826,AMS,0.774,PAR,0.395,0.316,0.182
COR,STO,0.898,COP,0.873,AMS,0.427,0.385,0.223,0.916,COP,0.883,AMS,0.458,0.413,0.208,0.801,COP,0.801,AMS,0.438,0.419,0.182,0.827,AMS,0.772,PAR,0.442,0.418,0.176,0.865,PAR,0.793,AMS,0.474,0.468,0.167,0.82,AMS,0.807,COP,0.432,0.414,0.187
COR,KAU,0.864,PAR,0.842,POZ,0.413,0.344,0.2,0.882,POZ,0.876,PAR,0.426,0.35,0.2,0.794,PAR,0.791,AMS,0.421,0.369,0.167,0.795,AMS,0.794,POZ,0.424,0.376,0.169,0.858,PAR,0.755,AMS,0.458,0.434,0.157,0.805,PAR,0.798,POZ,0.433,0.388,0.171
COR,RIG,0.848,PAR,0.801,AMS,0.432,0.375,0.204,0.861,PAR,0.852,AMS,0.474,0.421,0.197,0.796,PAR,0.794,AMS,0.423,0.37,0.17,0.801,AMS,0.774,PAR,0.439,0.391,0.167,0.857,PAR,0.765,AMS,0.469,0.448,0.156,0.787,AMS,0.786,PAR,0.431,0.395,0.17
COR,GEN,0.923,PAR,0.474,LON,0.167,0.096,0.161,0.921,PAR,0.472,LON,0.133,0.078,0.167,0.858,PAR,0.524,LON,0.219,0.161,0.149,0.842,PAR,0.572,LON,0.179,0.137,0.164,0.866,PAR,0.592,LON,0.248,0.2,0.155,0.844,PAR,0.619,LON,0.247,0.208,0.164
COR,MAR,0.945,PAR,0.698,GEN,0.244,0.164,0.177,0.914,PAR,0.719,GEN,0.222,0.138,0.19,0.906,PAR,0.634,GEN,0.295,0.253,0.155,0.861,PAR,0.628,GEN,0.261,0.195,0.164,0.909,PAR,0.636,GEN,0.31,0.267,0.157,0.863,PAR,0.697,GEN,0.324,0.275,0.169
COR,PAR,0.266,LON,0.266,DUB,0.04,0.024,0.056,0.219,LON,0.219,DUB,0.023,0.01,0.046,0.473,LON,0.473,DUB,0.091,0.069,0.095,0.422,LON,0.422,DUB,0.053,0.027,0.087,0.5,LON,0.5,DUB,0.108,0.078,0.099,0.5,LON,0.5,DUB,0.105,0.079,0.102
COR,LJU,0.945,MIL,0.937,PAR,0.372,0.321,0.204,0.961,MIL,0.933,PAR,0.347,0.288,0.222,0.902,MIL,0.886,PAR,0.419,0.377,0.17,0.898,MIL,0.86,PAR,0.399,0.362,0.178,0.9,PAR,0.858,MIL,0.428,0.409,0.167,0.906,MIL,0.87,PAR,0.423,0.397,0.174
COR,ZAG,0.937,PAR,0.907,MIL,0.395,0.346,0.205,0.91,PAR,0.898,MIL,0.379,0.359,0.218,0.872,PAR,0.851,MIL,0.388,0.347,0.182,0.862,PAR,0.821,MIL,0.375,0.346,0.194,0.907,PAR,0.838,MIL,0.4,0.38,0.182,0.856,PAR,0.836,MIL,0.403,0.378,0.182
COR,HAM,0.864,AMS,0.847,PAR,0.296,0.222,0.191,0.916,AMS,0.819,PAR,0.275,0.215,0.207,0.808,AMS,0.788,PAR,0.34,0.285,0.159,0.869,AMS,0.709,LON,0.286,0.224,0.18,0.855,PAR,0.76,AMS,0.402,0.379,0.16,0.874,AMS,0.769,PAR,0.343,0.299,0.177
COR,SOF,0.926,PAR,0.924,MIL,0.377,0.355,0.228,0.927,MIL,0.921,PAR,0.376,0.365,0.231,0.881,PAR,0.837,MIL,0.366,0.35,0.203,0.847,MIL,0.843,PAR,0.368,0.346,0.207,0.905,PAR,0.832,MIL,0.387,0.385,0.206,0.864,PAR,0.854,MIL,0.384,0.377,0.207
COR,TAR,0.886,PAR,0.852,AMS,0.443,0.382,0.206,0.865,AMS,0.851,PAR,0.454,0.404,0.202,0.791,PAR,0.776,AMS,0.43,0.381,0.168,0.802,AMS,0.772,PAR,0.42,0.351,0.172,0.863,PAR,0.752,POZ,0.47,0.467,0.159,0.821,AMS,0.789,PAR,0.437,0.424,0.179
COR,LIS,0.972,PAR,0.788,BIL,0.291,0.215,0.201,0.966,PAR,0.763,MAD,0.334,0.262,0.197,0.947,PAR,0.775,BIL,0.328,0.269,0.179,0.934,PAR,0.705,BIL,0.34,0.284,0.177,0.944,PAR,0.738,BIL,0.389,0.351,0.178,0.897,PAR,0.739,BIL,0.393,0.353,0.18
COR,POR,0.97,PAR,0.862,BIL,0.296,0.231,0.189,0.982,PAR,0.895,BIL,0.304,0.232,0.191,0.953,PAR,0.799,BIL,0.334,0.273,0.172,0.938,PAR,0.826,BIL,0.339,0.285,0.172,0.943,PAR,0.739,BIL,0.393,0.348,0.167,0.929,PAR,0.825,BIL,0.37,0.316,0.172
COR,LON,0.533,PAR,0.467,DUB,0.135,0.104,0.097,0.501,PAR,0.499,DUB,0.102,0.068,0.101,0.565,DUB,0.435,PAR,0.143,0.12,0.092,0.618,DUB,0.382,PAR,0.104,0.075,0.099,0.501,DUB,0.499,PAR,0.209,0.189,0.086,0.511,DUB,0.489,PAR,0.188,0.16,0.091
COR,IST,1.0,SOF,0.949,MIL,0.474,0.487,0.222,1.0,SOF,0.946,MIL,0.5,0.508,0.226,1.0,SOF,0.894,MIL,0.482,0.461,0.187,1.0,SOF,0.899,MIL,0.484,0.495,0.197,1.0,SOF,0.914,PAR,0.516,0.501,0.182,1.0,SOF,0.893,MIL,0.518,0.518,0.187
COR,DUB,0.239,PAR,0.239,LON,0.078,0.062,0.046,0.25,PAR,0.25,LON,0.09,0.075,0.047,0.356,PAR,0.356,LON,0.148,0.135,0.06,0.338,PAR,0.338,LON,0.14,0.126,0.057,0.474,PAR,0.474,LON,0.241,0.225,0.08,0.413,PAR,0.413,LON,0.205,0.189,0.068
COR,SIN,1.0,LIS,0.971,PAR,0.344,0.25,0.229,1.0,LIS,0.972,PAR,0.41,0.33,0.216,1.0,LIS,0.941,PAR,0.382,0.294,0.201,1.0,LIS,0.93,PAR,0.416,0.342,0.196,1.0,LIS,0.951,PAR,0.435,0.362,0.199,1.0,LIS,0.904,PAR,0.438,0.381,0.191
COR,MIL,0.936,PAR,0.765,GEN,0.231,0.154,0.209,0.925,PAR,0.782,GEN,0.211,0.142,0.216,0.867,PAR,0.647,GEN,0.262,0.205,0.187,0.846,PAR,0.666,GEN,0.23,0.184,0.198,0.873,PAR,0.642,GEN,0.276,0.244,0.19,0.855,PAR,0.73,GEN,0.268,0.249,0.208
COR,LUX,0.894,PAR,0.693,BRU,0.272,0.214,0.177,0.881,PAR,0.711,BRU,0.253,0.181,0.179,0.819,PAR,0.67,BRU,0.308,0.268,0.15,0.797,PAR,0.666,BRU,0.3,0.256,0.156,0.861,PAR,0.679,BRU,0.38,0.347,0.152,0.826,PAR,0.73,BRU,0.366,0.317,0.166
COR,TIR,0.953,MIL,0.934,PAR,0.366,0.298,0.207,0.969,MIL,0.941,PAR,0.356,0.304,0.227,0.899,MIL,0.879,PAR,0.419,0.385,0.17,0.916,MIL,0.857,PAR,0.393,0.356,0.187,0.917,MIL,0.914,PAR,0.437,0.433,0.173,0.927,MIL,0.862,PAR,0.443,0.415,0.175
COR,POZ,0.877,PAR,0.747,AMS,0.329,0.26,0.197,0.879,PAR,0.737,AMS,0.323,0.269,0.212,0.805,PAR,0.735,AMS,0.346,0.303,0.168,0.778,PAR,0.714,AMS,0.331,0.295,0.182,0.852,PAR,0.733,AMS,0.384,0.355,0.174,0.796,PAR,0.781,AMS,0.36,0.33,0.184
COR,THE,1.0,SOF,0.955,MIL,0.472,0.485,0.234,1.0,SOF,0.941,MIL,0.476,0.467,0.228,1.0,SOF,0.893,MIL,0.469,0.472,0.205,1.0,SOF,0.883,MIL,0.473,0.471,0.205,1.0,SOF,0.921,PAR,0.494,0.496,0.208,1.0,SOF,0.893,MIL,0.504,0.531,0.203
COR,FRA,0.862,PAR,0.524,LON,0.206,0.145,0.163,0.835,PAR,0.571,LON,0.167,0.088,0.177,0.765,PAR,0.575,LON,0.225,0.178,0.145,0.72,PAR,0.623,LON,0.184,0.117,0.159,0.815,PAR,0.61,LON,0.262,0.218,0.146,0.735,PAR,0.669,LON,0.237,0.178,0.158
COR,MAD,0.965,PAR,0.644,BIL,0.259,0.197,0.173,0.951,PAR,0.604,BIL,0.26,0.187,0.18,0.932,PAR,0.594,BIL,0.292,0.258,0.155,0.916,PAR,0.58,LON,0.29,0.235,0.163,0.935,PAR,0.569,LON,0.331,0.287,0.156,0.898,PAR,0.653,LON,0.371,0.335,0.16
COR,POD,1.0,ZAG,0.929,MIL,0.476,0.471,0.216,1.0,ZAG,0.937,PAR,0.503,0.496,0.211,1.0,ZAG,0.897,MIL,0.488,0.45,0.183,1.0,ZAG,0.904,MIL,0.517,0.493,0.174,1.0,ZAG,0.931,PAR,0.531,0.521,0.177,1.0,ZAG,0.898,MIL,0.559,0.55,0.164
COR,SKO,0.94,PAR,0.939,MIL,0.444,0.406,0.22,0.929,PAR,0.927,MIL,0.475,0.45,0.208,0.88,MIL,0.877,PAR,0.468,0.421,0.175,0.883,MIL,0.87,PAR,0.463,0.442,0.182,0.912,PAR,0.885,MIL,0.493,0.455,0.171,0.885,MIL,0.864,PAR,0.489,0.452,0.176
COR,OSL,0.933,COP,0.845,PAR,0.415,0.36,0.218,0.945,COP,0.878,AMS,0.44,0.337,0.217,0.811,COP,0.805,AMS,0.434,0.415,0.18,0.829,COP,0.828,AMS,0.434,0.399,0.178,0.86,PAR,0.782,AMS,0.488,0.476,0.159,0.861,COP,0.852,AMS,0.417,0.39,0.195
COR,KIE,1.0,POZ,0.867,PAR,0.435,0.361,0.209,1.0,POZ,0.888,PAR,0.443,0.364,0.21,1.0,POZ,0.798,PAR,0.454,0.435,0.183,1.0,POZ,0.813,PAR,0.489,0.456,0.174,1.0,POZ,0.878,PAR,0.513,0.483,0.163,1.0,POZ,0.812,AMS,0.499,0.463,0.184
COR,NIC,1.0,SOF,1.0,THE,0.556,0.572,0.248,1.0,SOF,1.0,THE,0.597,0.643,0.223,1.0,SOF,1.0,THE,0.54,0.522,0.21,1.0,SOF,1.0,THE,0.579,0.548,0.191,1.0,SOF,1.0,THE,0.558,0.539,0.201,1.0,SOF,1.0,THE,0.564,0.566,0.197
FRA,PRA,0.179,GEN,0.172,MIL,0.08,0.069,0.038,0.205,GEN,0.199,MIL,0.092,0.079,0.043,0.252,GEN,0.252,AMS,0.131,0.121,0.052,0.295,AMS,0.274,GEN,0.15,0.131,0.058,0.386,GEN,0.375,MIL,0.197,0.183,0.073,0.357,AMS,0.325,MIL,0.186,0.18,0.069
FRA,VIE,0.557,PRA,0.455,MIL,0.147,0.12,0.107,0.594,PRA,0.424,MIL,0.155,0.121,0.11,0.545,PRA,0.476,MIL,0.18,0.156,0.1,0.581,PRA,0.447,MIL,0.193,0.165,0.102,0.533,PRA,0.513,MIL,0.241,0.227,0.099,0.533,MIL,0.533,PRA,0.244,0.23,0.102
FRA,HEL,0.794,COP,0.713,HAM,0.196,0.091,0.211,0.811,COP,0.744,HAM,0.236,0.154,0.19,0.651,POZ,0.595,COP,0.214,0.133,0.173,0.642,COP,0.612,POZ,0.257,0.2,0.155,0.644,POZ,0.602,COP,0.282,0.221,0.151,0.704,COP,0.657,HAM,0.269,0.209,0.156
FRA,STO,0.885,COP,0.754,HAM,0.223,0.093,0.237,0.88,COP,0.778,HAM,0.266,0.166,0.214,0.76,COP,0.668,POZ,0.239,0.13,0.21,0.732,COP,0.699,HEL,0.288,0.205,0.186,0.755,COP,0.64,POZ,0.293,0.221,0.181,0.762,COP,0.705,HEL,0.303,0.22,0.185
FRA,KAU,0.862,POZ,0.68,PRA,0.184,0.086,0.186,0.886,POZ,0.692,PRA,0.228,0.165,0.168,0.727,POZ,0.567,PRA,0.216,0.126,0.177,0.784,POZ,0.587,PRA,0.263,0.217,0.151,0.708,POZ,0.577,PRA,0.291,0.233,0.153,0.789,POZ,0.632,PRA,0.286,0.232,0.154
FRA,RIG,0.792,POZ,0.659,KAU,0.199,0.077,0.214,0.798,POZ,0.673,KAU,0.258,0.162,0.188,0.733,POZ,0.585,PRA,0.223,0.133,0.184,0.723,POZ,0.58,KAU,0.28,0.216,0.16,0.722,POZ,0.587,PRA,0.294,0.238,0.155,0.734,POZ,0.597,KAU,0.278,0.213,0.158
FRA,GEN,0.232,PAR,0.188,AMS,0.08,0.068,0.05,0.243,PAR,0.204,AMS,0.076,0.054,0.052,0.324,PAR,0.273,MIL,0.136,0.119,0.065,0.364,PAR,0.274,AMS,0.132,0.122,0.068,0.361,PAR,0.321,AMS,0.16,0.139,0.068,0.441,PAR,0.365,AMS,0.207,0.192,0.079
FRA,MAR,0.755,GEN,0.459,MIL,0.156,0.13,0.131,0.752,GEN,0.444,MIL,0.166,0.139,0.126,0.667,GEN,0.437,MIL,0.19,0.173,0.117,0.648,GEN,0.464,MIL,0.21,0.191,0.11,0.686,GEN,0.49,PAR,0.218,0.184,0.117,0.659,GEN,0.56,MIL,0.269,0.245,0.113
FRA,PAR,0.455,GEN,0.397,AMS,0.117,0.083,0.097,0.448,GEN,0.399,AMS,0.127,0.095,0.097,0.425,AMS,0.387,GEN,0.146,0.115,0.087,0.438,BRU,0.394,AMS,0.142,0.111,0.091,0.47,AMS,0.428,GEN,0.188,0.157,0.088,0.435,AMS,0.423,BRU,0.191,0.163,0.086
FRA,LJU,0.904,MIL,0.685,GEN,0.208,0.151,0.18,0.934,MIL,0.722,GEN,0.234,0.185,0.172,0.844,MIL,0.581,VIE,0.251,0.178,0.168,0.847,MIL,0.596,GEN,0.285,0.235,0.151,0.826,MIL,0.633,GEN,0.291,0.244,0.157,0.863,MIL,0.574,GEN,0.32,0.282,0.144
FRA,ZAG,0.834,MIL,0.633,GEN,0.224,0.149,0.191,0.85,MIL,0.65,GEN,0.243,0.184,0.179,0.756,MIL,0.6,VIE,0.231,0.168,0.164,0.733,MIL,0.619,VIE,0.257,0.215,0.152,0.798,MIL,0.621,GEN,0.275,0.229,0.152,0.754,MIL,0.585,VIE,0.292,0.256,0.145
FRA,HAM,0.669,AMS,0.349,PRA,0.128,0.098,0.12,0.753,AMS,0.337,BRU,0.147,0.1,0.125,0.568,AMS,0.472,PRA,0.175,0.128,0.117,0.678,AMS,0.385,PRA,0.192,0.167,0.11,0.617,AMS,0.499,PRA,0.247,0.221,0.109,0.609,AMS,0.499,PRA,0.231,0.199,0.11
FRA,SOF,0.86,MIL,0.657,GEN,0.217,0.14,0.204,0.885,MIL,0.679,GEN,0.245,0.182,0.193,0.759,MIL,0.6,VIE,0.223,0.15,0.175,0.779,MIL,0.587,VIE,0.256,0.215,0.165,0.784,MIL,0.61,GEN,0.257,0.22,0.166,0.799,MIL,0.564,GEN,0.271,0.24,0.16
FRA,TAR,0.689,COP,0.681,POZ,0.213,0.093,0.217,0.692,COP,0.683,HAM,0.266,0.164,0.196,0.735,POZ,0.577,KAU,0.229,0.143,0.185,0.69,POZ,0.592,HAM,0.275,0.207,0.165,0.716,POZ,0.583,PRA,0.297,0.236,0.162,0.686,POZ,0.625,COP,0.296,0.222,0.166
FRA,LIS,0.782,MAD,0.695,GEN,0.215,0.151,0.205,0.797,MAD,0.699,GEN,0.255,0.194,0.193,0.708,MAD,0.674,BIL,0.231,0.182,0.182,0.728,MAD,0.647,PAR,0.273,0.228,0.166,0.715,MAD,0.683,GEN,0.265,0.201,0.18,0.759,MAD,0.687,BIL,0.302,0.253,0.163
FRA,POR,0.814,BIL,0.7,GEN,0.217,0.152,0.206,0.844,BIL,0.77,PAR,0.255,0.186,0.189,0.737,BIL,0.659,MAD,0.23,0.17,0.18,0.78,BIL,0.706,PAR,0.271,0.209,0.169,0.72,MAD,0.69,GEN,0.28,0.223,0.174,0.777,BIL,0.708,PAR,0.29,0.224,0.162
FRA,LON,0.642,AMS,0.518,PAR,0.133,0.077,0.129,0.638,AMS,0.528,PAR,0.156,0.104,0.123,0.602,PAR,0.547,AMS,0.165,0.121,0.121,0.582,AMS,0.566,PAR,0.185,0.149,0.112,0.598,PAR,0.591,AMS,0.215,0.175,0.115,0.664,PAR,0.584,AMS,0.247,0.215,0.113
FRA,IST,1.0,SOF,0.88,MIL,0.303,0.16,0.255,1.0,SOF,0.884,MIL,0.328,0.252,0.228,1.0,SOF,0.812,MIL,0.3,0.195,0.22,1.0,SOF,0.823,MIL,0.341,0.264,0.2,1.0,SOF,0.863,MIL,0.348,0.266,0.209,1.0,SOF,0.852,MIL,0.379,0.303,0.198
FRA,SIN,1.0,LIS,0.843,MAD,0.248,0.155,0.255,1.0,LIS,0.857,MAD,0.308,0.215,0.233,1.0,LIS,0.738,MAD,0.264,0.188,0.22,1.0,LIS,0.77,BIL,0.319,0.239,0.209,1.0,LIS,0.772,MAD,0.296,0.221,0.221,1.0,LIS,0.734,MAD,0.322,0.247,0.195
FRA,MIL,0.653,GEN,0.346,MAR,0.122,0.077,0.12,0.662,GEN,0.356,PAR,0.13,0.094,0.127,0.548,GEN,0.419,PRA,0.156,0.133,0.106,0.574,GEN,0.389,PAR,0.16,0.123,0.117,0.537,GEN,0.475,PRA,0.211,0.193,0.111,0.59,GEN,0.428,PAR,0.2,0.181,0.121
FRA,LUX,0.257,BRU,0.201,AMS,0.047,0.026,0.051,0.324,BRU,0.251,AMS,0.078,0.051,0.063,0.365,BRU,0.278,AMS,0.078,0.05,0.068,0.448,BRU,0.345,AMS,0.132,0.111,0.078,0.485,BRU,0.397,AMS,0.148,0.108,0.094,0.492,BRU,0.385,AMS,0.153,0.137,0.087
FRA,TIR,0.919,MIL,0.687,GEN,0.214,0.155,0.183,0.933,MIL,0.704,GEN,0.232,0.189,0.178,0.847,MIL,0.58,GEN,0.25,0.188,0.17,0.869,MIL,0.596,GEN,0.286,0.224,0.153,0.881,MIL,0.656,GEN,0.292,0.248,0.159,0.9,MIL,0.602,GEN,0.318,0.261,0.151
FRA,POZ,0.683,PRA,0.341,AMS,0.125,0.088,0.117,0.7,PRA,0.36,AMS,0.155,0.126,0.117,0.602,PRA,0.444,AMS,0.166,0.145,0.111,0.639,PRA,0.433,AMS,0.193,0.168,0.11,0.566,PRA,0.55,AMS,0.243,0.216,0.113,0.59,PRA,0.527,AMS,0.23,0.196,0.114
FRA,THE,1.0,SOF,0.894,MIL,0.292,0.159,0.261,1.0,SOF,0.898,MIL,0.33,0.249,0.237,1.0,SOF,0.801,MIL,0.287,0.17,0.231,1.0,SOF,0.837,MIL,0.337,0.267,0.206,1.0,SOF,0.869,MIL,0.338,0.267,0.223,1.0,SOF,0.855,MIL,0.366,0.297,0.211
FRA,MAD,0.725,GEN,0.642,MAR,0.189,0.147,0.162,0.695,GEN,0.657,MAR,0.214,0.169,0.156,0.619,GEN,0.581,MAR,0.207,0.176,0.142,0.61,MAR,0.603,GEN,0.237,0.195,0.136,0.652,GEN,0.615,PAR,0.238,0.191,0.141,0.634,PAR,0.578,MAR,0.27,0.236,0.129
FRA,POD,1.0,ZAG,0.87,MIL,0.293,0.169,0.248,1.0,ZAG,0.87,MIL,0.344,0.265,0.222,1.0,ZAG,0.817,MIL,0.298,0.214,0.228,1.0,ZAG,0.841,MIL,0.357,0.284,0.195,1.0,ZAG,0.842,MIL,0.352,0.278,0.211,1.0,ZAG,0.831,MIL,0.386,0.305,0.192
FRA,SKO,0.848,MIL,0.827,SOF,0.28,0.156,0.236,0.864,MIL,0.751,SOF,0.312,0.243,0.208,0.805,MIL,0.802,SOF,0.289,0.202,0.207,0.823,MIL,0.796,SOF,0.332,0.269,0.179,0.852,MIL,0.809,SOF,0.336,0.263,0.194,0.841,MIL,0.831,SOF,0.362,0.292,0.182
FRA,OSL,0.93,COP,0.759,HAM,0.205,0.085,0.232,0.942,COP,0.8,HAM,0.258,0.18,0.207,0.758,COP,0.667,POZ,0.237,0.127,0.208,0.808,COP,0.664,HAM,0.285,0.203,0.182,0.752,COP,0.636,HAM,0.291,0.215,0.179,0.823,COP,0.688,HAM,0.293,0.215,0.181
FRA,KIE,1.0,POZ,0.755,PRA,0.177,0.084,0.2,1.0,POZ,0.714,PRA,0.234,0.161,0.186,1.0,POZ,0.647,PRA,0.228,0.146,0.196,1.0,POZ,0.617,PRA,0.293,0.228,0.182,1.0,POZ,0.708,PRA,0.309,0.243,0.182,1.0,POZ,0.616,PRA,0.316,0.24,0.19
FRA,NIC,1.0,SOF,1.0,THE,0.376,0.232,0.31,1.0,SOF,1.0,THE,0.429,0.324,0.291,1.0,SOF,1.0,THE,0.353,0.218,0.277,1.0,SOF,1.0,THE,0.407,0.304,0.244,1.0,SOF,1.0,THE,0.394,0.322,0.254,1.0,SOF,1.0,THE,0.419,0.324,0.235
MAD,PRA,0.726,GEN,0.708,MAR,0.27,0.234,0.179,0.7,GEN,0.679,MAR,0.245,0.183,0.184,0.676,MAR,0.612,GEN,0.287,0.265,0.149,0.629,PAR,0.611,FRA,0.267,0.228,0.157,0.68,MAR,0.641,GEN,0.314,0.297,0.156,0.659,GEN,0.653,FRA,0.303,0.251,0.156
MAD,VIE,0.792,MAR,0.779,MIL,0.254,0.215,0.171,0.749,MIL,0.724,MAR,0.242,0.182,0.176,0.74,MAR,0.709,MIL,0.277,0.256,0.15,0.686,MIL,0.66,MAR,0.27,0.22,0.153,0.714,MAR,0.713,MIL,0.316,0.285,0.146,0.738,MIL,0.675,MAR,0.313,0.29,0.149
